"Directory","Count"
"C:\Windows\WinSxS\amd64_microsoft-windows-ui-search_31bf3856ad364e35_10.0.26100.7462_none_90d8f803d3036eba\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-ui-logon-library_31bf3856ad364e35_10.0.26100.7840_none_18e973e6f9012dc5","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-ui-logon-library_31bf3856ad364e35_10.0.26100.7920_none_18dca366f90b1708\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-ui-logon-library_31bf3856ad364e35_10.0.26100.7920_none_18dca366f90b1708","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-ui-logon-library_31bf3856ad364e35_10.0.26100.7462_none_1916869af8df23f1\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-ui-logon-library_31bf3856ad364e35_10.0.26100.7462_none_1916869af8df23f1","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-ui-logon-library_31bf3856ad364e35_10.0.26100.7840_none_18e973e6f9012dc5\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-uio_31bf3856ad364e35_10.0.26100.1150_none_4871262708ae43e0","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-uio_31bf3856ad364e35_10.0.26100.7309_none_4855c33908c3d2a2\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-uio_31bf3856ad364e35_10.0.26100.7309_none_4855c33908c3d2a2","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-ui-networkuxcontroller_31bf3856ad364e35_10.0.26100.7309_none_7b2e830c85d4c02d\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-ui-networkuxcontroller_31bf3856ad364e35_10.0.26100.7309_none_7b2e830c85d4c02d","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-uio_31bf3856ad364e35_10.0.26100.1150_none_4871262708ae43e0\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..-client-aggregators_31bf3856ad364e35_10.0.26100.7824_none_103051d8a53fc7d6\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-textinputframework_31bf3856ad364e35_10.0.26100.7705_none_12d023e015f23df8","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-textinputframework_31bf3856ad364e35_10.0.26100.7920_none_12bcf68416002863\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-textinputframework_31bf3856ad364e35_10.0.26100.7920_none_12bcf68416002863","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-textinputframework_31bf3856ad364e35_10.0.26100.7309_none_12fb087015d234b8\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-textinputframework_31bf3856ad364e35_10.0.26100.7309_none_12fb087015d234b8","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-textinputframework_31bf3856ad364e35_10.0.26100.7705_none_12d023e015f23df8\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themecpl_31bf3856ad364e35_10.0.26100.7309_none_9299431db6743169","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themecpl_31bf3856ad364e35_10.0.26100.7824_none_9265a5fdb69a6fa7\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themecpl_31bf3856ad364e35_10.0.26100.7824_none_9265a5fdb69a6fa7","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-textpredictionengine_31bf3856ad364e35_10.0.26100.5074_none_bdc6bcbceb68a874","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-textpredictionengine_31bf3856ad364e35_10.0.26100.5074_none_bdc6bcbceb68a874\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themecpl_31bf3856ad364e35_10.0.26100.7309_none_9299431db6743169\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tetheringstation_31bf3856ad364e35_10.0.26100.7309_none_91544005b937c8f3","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-terminalservices-theme_31bf3856ad364e35_10.0.26100.1150_none_71cd60532ab93f47\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-terminalservices-theme_31bf3856ad364e35_10.0.26100.1150_none_71cd60532ab93f47","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-terminalservices-theme_31bf3856ad364e35_10.0.26100.7705_none_718718d52aeed749\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-terminalmanager_31bf3856ad364e35_10.0.26100.1150_none_900fc9ba52e4b8be","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-terminalmanager_31bf3856ad364e35_10.0.26100.5074_none_901c46b252db2a9b\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-terminalmanager_31bf3856ad364e35_10.0.26100.5074_none_901c46b252db2a9b","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tetheringmgr_31bf3856ad364e35_10.0.26100.7309_none_f47d917bbc7aed39\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tetheringmgr_31bf3856ad364e35_10.0.26100.7309_none_f47d917bbc7aed39","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tetheringstation_31bf3856ad364e35_10.0.26100.7309_none_91544005b937c8f3\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-terminalservices-theme_31bf3856ad364e35_10.0.26100.7705_none_718718d52aeed749","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tetheringieprovider_31bf3856ad364e35_10.0.26100.1150_none_be22a6d8984ae2b8\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tetheringieprovider_31bf3856ad364e35_10.0.26100.1150_none_be22a6d8984ae2b8","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbexthost_31bf3856ad364e35_10.0.26100.1150_none_8c544950ed549bc8","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbexthost_31bf3856ad364e35_10.0.26100.7309_none_8c38e662ed6a2a8a\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbexthost_31bf3856ad364e35_10.0.26100.7309_none_8c38e662ed6a2a8a","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeui_31bf3856ad364e35_10.0.26100.7920_none_208c720fcbae942b","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-threadpool-winrt_31bf3856ad364e35_10.0.26100.1_none_8b2b6951ca44d8b6","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbexthost_31bf3856ad364e35_10.0.26100.1150_none_8c544950ed549bc8\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbnailcache_31bf3856ad364e35_10.0.26100.7309_none_dae673e5c9269e29","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbnailcache_31bf3856ad364e35_10.0.26100.7920_none_daa861f9c95491d4\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbnailcache_31bf3856ad364e35_10.0.26100.7920_none_daa861f9c95491d4","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbexthost_31bf3856ad364e35_10.0.26100.7920_none_8bfad476ed981e35\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbexthost_31bf3856ad364e35_10.0.26100.7920_none_8bfad476ed981e35","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-thumbnailcache_31bf3856ad364e35_10.0.26100.7309_none_dae673e5c9269e29\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeui_31bf3856ad364e35_10.0.26100.7920_none_208c720fcbae942b\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeservice_31bf3856ad364e35_10.0.26100.7309_none_45ce6e34785c0d9b","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeservice_31bf3856ad364e35_10.0.26100.7705_none_45a389a4787c16db\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeservice_31bf3856ad364e35_10.0.26100.7705_none_45a389a4787c16db","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themecpl_31bf3856ad364e35_10.0.26100.7920_none_925b3131b6a22514\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themecpl_31bf3856ad364e35_10.0.26100.7920_none_925b3131b6a22514","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeservice_31bf3856ad364e35_10.0.26100.7309_none_45ce6e34785c0d9b\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeui_31bf3856ad364e35_10.0.26100.7309_none_20ca83fbcb80a080","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeui_31bf3856ad364e35_10.0.26100.7824_none_2096e6dbcba6debe\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeui_31bf3856ad364e35_10.0.26100.7824_none_2096e6dbcba6debe","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeservice_31bf3856ad364e35_10.0.26100.7920_none_45905c48788a0146\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeservice_31bf3856ad364e35_10.0.26100.7920_none_45905c48788a0146","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-themeui_31bf3856ad364e35_10.0.26100.7309_none_20ca83fbcb80a080\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-terminalmanager_31bf3856ad364e35_10.0.26100.1150_none_900fc9ba52e4b8be\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskkill_31bf3856ad364e35_10.0.26100.1_none_2271a765c49d2684","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tasklist_31bf3856ad364e35_10.0.26100.1_none_2536da91c2de3f14","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskscheduler-client_31bf3856ad364e35_10.0.26100.1_none_40edf07506dc7c15","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskhost_31bf3856ad364e35_10.0.26100.7705_none_c3dfb1520a75597e","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskhost_31bf3856ad364e35_10.0.26100.7920_none_c3cc83f60a8343e9\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskhost_31bf3856ad364e35_10.0.26100.7920_none_c3cc83f60a8343e9","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskscheduler-netapi_31bf3856ad364e35_10.0.26100.1150_none_a5a80e0ee7f16f49","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_10.0.26100.7309_none_cacd0c1a4701effd\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskscheduler-service_31bf3856ad364e35_10.0.26100.7309_none_cacd0c1a4701effd","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskscheduler-client_31bf3856ad364e35_10.0.26100.5074_none_dfee15834e303bf0\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskscheduler-client_31bf3856ad364e35_10.0.26100.5074_none_dfee15834e303bf0","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskscheduler-netapi_31bf3856ad364e35_10.0.26100.1150_none_a5a80e0ee7f16f49\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskhost_31bf3856ad364e35_10.0.26100.7705_none_c3dfb1520a75597e\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskbarcpl_31bf3856ad364e35_10.0.26100.7309_none_90a7ef0bd9c93dda","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskbar-dll_31bf3856ad364e35_10.0.26100.7462_none_6c6eabbb27b8b684\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskbar-dll_31bf3856ad364e35_10.0.26100.7462_none_6c6eabbb27b8b684","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tapiservice_31bf3856ad364e35_10.0.26100.7623_none_7eeadfe49507fc7f","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tapisetup_31bf3856ad364e35_10.0.26100.1150_none_05da7b3a4b13ee64\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskbarcpl_31bf3856ad364e35_10.0.26100.7309_none_90a7ef0bd9c93dda\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskbar-dll_31bf3856ad364e35_10.0.26100.7920_none_6c34c88727e4a99b","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskhost_31bf3856ad364e35_10.0.26100.7309_none_c40a95e20a55503e\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskhost_31bf3856ad364e35_10.0.26100.7309_none_c40a95e20a55503e","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskbar-dll_31bf3856ad364e35_10.0.26100.7824_none_6c3f3d5327dcf42e\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskbar-dll_31bf3856ad364e35_10.0.26100.7824_none_6c3f3d5327dcf42e","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-taskbar-dll_31bf3856ad364e35_10.0.26100.7920_none_6c34c88727e4a99b\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-phoneom_31bf3856ad364e35_10.0.26100.7920_none_84e645ebee5a27a7\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-phoneutil_31bf3856ad364e35_10.0.26100.7309_none_7cf22c03925c28a2\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-voiprt_31bf3856ad364e35_10.0.26100.7309_none_df4a201eae6b0c6c\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-phoneom_31bf3856ad364e35_10.0.26100.7705_none_84f97347ee4c3d3c","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-phoneom_31bf3856ad364e35_10.0.26100.7705_none_84f97347ee4c3d3c\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-phoneom_31bf3856ad364e35_10.0.26100.7920_none_84e645ebee5a27a7","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tellib_31bf3856ad364e35_10.0.26100.7920_none_ab090e9d9ae9ff9c","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telnet-client_31bf3856ad364e35_10.0.26100.1150_none_5418e1dbd4f45309\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telnet-client_31bf3856ad364e35_10.0.26100.1150_none_5418e1dbd4f45309","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-voiprt_31bf3856ad364e35_10.0.26100.7309_none_df4a201eae6b0c6c","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tellib_31bf3856ad364e35_10.0.26100.7309_none_ab4720899abc0bf1","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tellib_31bf3856ad364e35_10.0.26100.7705_none_ab1c3bf99adc1531","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-phoneom_31bf3856ad364e35_10.0.26100.7309_none_852457d7ee2c33fc\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tcblaunch_31bf3856ad364e35_10.0.26100.7840_none_68f823c7d188aa75","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tcblaunch_31bf3856ad364e35_10.0.26100.7922_none_68eb25b7d192c6fa\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tcblaunch_31bf3856ad364e35_10.0.26100.7922_none_68eb25b7d192c6fa","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tcblaunch_31bf3856ad364e35_10.0.26100.7623_none_690b7eb3d17a8cc8\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tcblaunch_31bf3856ad364e35_10.0.26100.7623_none_690b7eb3d17a8cc8","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tcblaunch_31bf3856ad364e35_10.0.26100.7840_none_68f823c7d188aa75\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telemetrypermission_31bf3856ad364e35_10.0.26100.7019_none_8b2a607ac4596141\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-phoneom_31bf3856ad364e35_10.0.26100.1_none_e64c12afa6b9573c","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telephony-phoneom_31bf3856ad364e35_10.0.26100.7309_none_852457d7ee2c33fc","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tcpip-wmiv2provider_31bf3856ad364e35_10.0.26100.1150_none_b8e51f05459cac74","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tcpip-wmiv2provider_31bf3856ad364e35_10.0.26100.1150_none_b8e51f05459cac74\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-telemetrypermission_31bf3856ad364e35_10.0.26100.7019_none_8b2a607ac4596141","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tieringengine_31bf3856ad364e35_10.0.26100.1150_none_4b5f1683145608dd\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi_31bf3856ad364e35_10.0.26100.7824_none_56f57f8d16c42563\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi_31bf3856ad364e35_10.0.26100.7824_none_56f57f8d16c42563","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi_31bf3856ad364e35_10.0.26100.7920_none_56eb0ac116cbdad0\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twext_31bf3856ad364e35_10.0.26100.7920_none_f792ad334321ecea","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi_31bf3856ad364e35_10.0.26100.7462_none_5724edf5169fe7b9\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi_31bf3856ad364e35_10.0.26100.7462_none_5724edf5169fe7b9","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi-appcore_31bf3856ad364e35_10.0.26100.7705_none_4f3d04fe6e00ebf2\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi-appcore_31bf3856ad364e35_10.0.26100.7705_none_4f3d04fe6e00ebf2","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-appcore_31bf3856ad364e35_10.0.26100.7462_none_2d907c820ad49566\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi_31bf3856ad364e35_10.0.26100.7920_none_56eb0ac116cbdad0","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi-appcore_31bf3856ad364e35_10.0.26100.7309_none_4f67e98e6de0e2b2\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinapi-appcore_31bf3856ad364e35_10.0.26100.7309_none_4f67e98e6de0e2b2","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twext_31bf3856ad364e35_10.0.26100.7920_none_f792ad334321ecea\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tssessionux-library_31bf3856ad364e35_10.0.26100.1150_none_1690ac996e7dd3d3\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tssessionux-library_31bf3856ad364e35_10.0.26100.1150_none_1690ac996e7dd3d3","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tssessionux-library_31bf3856ad364e35_10.0.26100.7309_none_167549ab6e936295\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-trustedinstaller_31bf3856ad364e35_10.0.26100.7705_none_2cae3c7cfd463680","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-trustedinstaller_31bf3856ad364e35_10.0.26100.7920_none_2c9b0f20fd5420eb\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-trustedinstaller_31bf3856ad364e35_10.0.26100.7920_none_2c9b0f20fd5420eb","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twext_31bf3856ad364e35_10.0.26100.7309_none_f7d0bf1f42f3f93f","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twext_31bf3856ad364e35_10.0.26100.7824_none_f79d21ff431a377d\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twext_31bf3856ad364e35_10.0.26100.7824_none_f79d21ff431a377d","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tssessionux-library_31bf3856ad364e35_10.0.26100.7309_none_167549ab6e936295","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twext_31bf3856ad364e35_10.0.26100.1_none_58f879f6fb811c7f","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twext_31bf3856ad364e35_10.0.26100.7309_none_f7d0bf1f42f3f93f\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..backupunitprocessor_31bf3856ad364e35_10.0.26100.7705_none_4187e0f464444ed0\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..backupunitprocessor_31bf3856ad364e35_10.0.26100.7705_none_4187e0f464444ed0","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..backupunitprocessor_31bf3856ad364e35_10.0.26100.7920_none_4174b3986452393b\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..access-unifiedstore_31bf3856ad364e35_10.0.26100.7309_none_9ca5cb879568ea3a","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..backupunitprocessor_31bf3856ad364e35_10.0.26100.7309_none_41b2c58464244590\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..backupunitprocessor_31bf3856ad364e35_10.0.26100.7309_none_41b2c58464244590","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..-client-aggregators_31bf3856ad364e35_10.0.26100.7309_none_1063eef8a5198998","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..-client-aggregators_31bf3856ad364e35_10.0.26100.7309_none_1063eef8a5198998\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..-client-aggregators_31bf3856ad364e35_10.0.26100.7824_none_103051d8a53fc7d6","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..backupunitprocessor_31bf3856ad364e35_10.0.26100.7920_none_4174b3986452393b","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..ce-client-overrides_31bf3856ad364e35_10.0.26100.7309_none_581e05dcb02a1a5f\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..ce-client-overrides_31bf3856ad364e35_10.0.26100.7309_none_581e05dcb02a1a5f","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-u..access-unifiedstore_31bf3856ad364e35_10.0.26100.7309_none_9ca5cb879568ea3a\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-appcore_31bf3856ad364e35_10.0.26100.7920_none_2d56994e0b00887d\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-appcore_31bf3856ad364e35_10.0.26100.7920_none_2d56994e0b00887d","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-pcshell_31bf3856ad364e35_10.0.26100.7462_none_8e115a5fd097af25\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-appcore_31bf3856ad364e35_10.0.26100.7462_none_2d907c820ad49566","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-appcore_31bf3856ad364e35_10.0.26100.7705_none_2d69c6aa0af29e12\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-appcore_31bf3856ad364e35_10.0.26100.7705_none_2d69c6aa0af29e12","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-pcshell_31bf3856ad364e35_10.0.26100.7920_none_8dd7772bd0c3a23c\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-pcshell_31bf3856ad364e35_10.0.26100.7920_none_8dd7772bd0c3a23c","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-tzutil_31bf3856ad364e35_10.0.26100.1_none_31377d396bb3aacd","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-pcshell_31bf3856ad364e35_10.0.26100.7462_none_8e115a5fd097af25","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-pcshell_31bf3856ad364e35_10.0.26100.7824_none_8de1ebf7d0bbeccf\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-twinui-pcshell_31bf3856ad364e35_10.0.26100.7824_none_8de1ebf7d0bbeccf","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-trustedinstaller_31bf3856ad364e35_10.0.26100.7705_none_2cae3c7cfd463680\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-time-tool_31bf3856ad364e35_10.0.26100.7309_none_88d508deebedf14b\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-time-tool_31bf3856ad364e35_10.0.26100.7309_none_88d508deebedf14b","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timetraveldebugger-plm_31bf3856ad364e35_10.0.26100.3624_none_71e4edfb2cbee981\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-time-sync_31bf3856ad364e35_10.0.26100.7309_none_8d4634c4e91404f0","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timesync-task_31bf3856ad364e35_10.0.26100.1150_none_75cd59f4afec018f\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timesync-task_31bf3856ad364e35_10.0.26100.1150_none_75cd59f4afec018f","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timezone-sync_31bf3856ad364e35_10.0.26100.7920_none_2abecb80d0823fdf","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timezone-syncres_31bf3856ad364e35_10.0.26100.1_none_7142cc4209d96344","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timezone-syncres_31bf3856ad364e35_10.0.26100.2161_none_10375fc05135e161","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timetraveldebugger-plm_31bf3856ad364e35_10.0.26100.3624_none_71e4edfb2cbee981","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timezone-sync_31bf3856ad364e35_10.0.26100.7309_none_2afcdd6cd0544c34","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timezone-sync_31bf3856ad364e35_10.0.26100.7705_none_2ad1f8dcd0745574","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-time-sync_31bf3856ad364e35_10.0.26100.7309_none_8d4634c4e91404f0\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-time-ptp-provider_31bf3856ad364e35_10.0.26100.7309_none_1dcd242bc9850223\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-time-service_31bf3856ad364e35_10.0.26100.7309_none_247351381d4a1c74\r","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-time-service_31bf3856ad364e35_10.0.26100.7309_none_247351381d4a1c74","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timedate-mui-callback_31bf3856ad364e35_10.0.26100.1_none_f1620ba99da30f3c","1"
"C:\Windows\WinSxS\amd64_microsoft-windows-timeout_31bf3856ad364e35_10.0.26100.1_none_895815212ed14bd2","1"
